speaker,vowel/frame,context,F1,F2
F1989,EI,play,684.2391581,2078.619955
F1989,I,bit,701.5511857,2047.545219
F1989,II,sleep,438.399177,2190.770008
F1989,II,believe,446.8000749,2631.950689
F1989,II,easy,407.7331331,2684.163005
F1989,II,keeps,417.809553,2908.34268
F1989,II,clean,482.6885521,2356.807015
F1989,II,treat,490.3228668,2560.347753
F1989,o,loss,1024.87766,1361.81156
F1989,o,soft,987.8535144,1307.457183
F1989,o,sock,1026.291287,1405.213871
F1989,o,lot,967.0384129,1354.068126
F1989,o,mall,1064.481881,1266.648058
F1989,o,holly,921.5776321,1248.242715
F1989,o,mom,1057.846711,1309.762613
F1989,o,gone,1114.169354,1268.812876
F1989,o,cause,925.3349746,1292.717434
F1989,o,knob,991.7609496,1335.475893
F1989,o,nod,1004.25415,1396.576881
F1989,OR,door,554.605831,1429.445832
F1989,OR,george,718.3179516,1148.435861
F1989,OR,poured,554.9577667,1009.480073
F1989,OU,kosher,699.0217437,1543.429144
F1989,OU,stone,767.1126184,1428.359251
F1989,OU,crow,860.0100959,1692.154251
F1989,u,fuss,981.9795279,1538.731861
F1989,u,rough,1004.946033,1570.835119
F1989,u,stuck,985.4447526,1520.66546
F1989,u,mutt,1118.546404,1538.987091
F1989,u,gull,837.9731081,1456.127332
F1989,u,gully,849.9834922,1631.509759
F1989,u,gum,1039.460508,1667.136869
F1989,u,run,858.8374064,1830.268055
F1989,u,buzz,919.2461398,1539.830344
F1989,u,hug,938.859085,1576.831703
F1989,u,mud,901.2264779,1615.051762
F1989,UU,supermarket,394.6623741,2371.326232
F1989,UU,room,808.3637514,1903.747512
F1989,UU,food,539.9082563,2310.893054
F1988b,ae,staff,1010.876865,1868.369708
F1988b,ae,stack,1143.186053,1837.967194
F1988b,ae,ham,1021.749447,1920.602799
F1988b,ae,lab,1057.69533,1500.00265
F1988b,ae,pass,1041.331621,1783.851998
F1988b,ae,valley,1025.14517,1756.487451
F1988b,ae,jazz,958.545315,1733.069346
F1988b,ae,bad,1050.383482,1804.906985
F1988b,ae,pan,1036,1914.427118
F1988b,ae,rat,1084.211042,1726.494551
F1988b,ae,sal,1021.791011,1463.388227
F1988b,AI,buy,897.6344074,1269.498388
F1988b,AI,mike,1001.031999,1902.691286
F1988b,AI,mike,946.2420636,1978.655624
F1988b,e,bet,830.2805715,2047.53349
F1988b,e,bed,741.6307338,2103.444617
F1988b,e,pen,869.4181872,2088.84084
F1988b,e,says,849.1940096,2094.439692
F1988b,e,sell,899.931177,1850.10356
F1988b,e,neck,883.3061456,2163.763134
F1988b,e,belly,927.859355,1843.051747
F1988b,e,stef,881.5627105,2108.69548
F1988b,e,beg,790.5019213,2130.555983
F1988b,e,jess,895.1937875,2115.320494
F1988b,e,gem,883.7953573,2110.511473
F1988b,EI,make,612.9791454,2287.259608
F1988b,EI,make,440,1320
F1988b,EI,game,528.284405,1825.07548
F1988b,EI,play,496.5910587,2098.619475
F1988b,I,bit,711.2086919,2001.850844
F1988b,II,sleep,410.8256061,2152.223215
F1988b,II,believe,406.2433676,2828.611171
F1988b,II,easy,330.2785206,2789.027523
F1988b,II,keeps,368.3366783,2971.638328
F1988b,II,clean,383.3932751,2398.21117
F1988b,II,treat,436.09971,2696.468053
F1988b,o,mall,935.9224992,1164.660433
F1988b,o,loss,832.2083995,1054.993805
F1988b,o,knob,786,1010
F1988b,o,sock,830.4457107,1096.36579
F1988b,o,cause,856.7128452,1080
F1988b,o,nod,876.6958628,1072.222909
F1988b,o,gone,869.3382037,1262.429837
F1988b,o,mom,936.5802847,1183.318075
F1988b,o,lot,851.8104515,1049.142655
F1988b,OR,door,858.2246626,922.467899
F1988b,OR,george,459.7385399,885.3577256
F1988b,OR,poured,534.5995872,1018.357064
F1988b,OU,kosher,541.4667716,1242.810241
F1988b,OU,crow,732.728774,1066.989647
F1988b,OU,stone,751.9188906,1347.478796
F1988b,u,fuss,1001.31892,1507.362499
F1988b,u,hug,856.349557,1490.900762
F1988b,u,rough,1038.523353,1518.099805
F1988b,u,buzz,923.3703073,1474.429886
F1988b,u,gull,942.2132163,1329.022012
F1988b,u,mud,1010.739538,1433.623156
F1988b,u,stuck,896.0451928,1882.769345
F1988b,u,mutt,1020,1420
F1988b,u,gully,902.3041508,1471.492411
F1988b,u,run,971.984943,1483.442536
F1988b,u,gum,954.3707619,1439.494518
F1988b,UU,supermarket,402.1667198,2079.979488
F1988b,UU,room,587.4914325,1693.825259
F1988b,UU,food,424.9177638,1278.099624
F1988a,ae,staff,1178.027153,1804.787659
F1988a,ae,stack,1136.289397,1750.745938
F1988a,ae,ham,908.9039159,1711.043066
F1988a,ae,lab,1067.792591,1698.013872
F1988a,ae,pass,1097.628272,1661.479111
F1988a,ae,valley,1091.575884,1730.387035
F1988a,ae,jazz,981.666009,1747.462548
F1988a,ae,bad,1052.714733,1719.218741
F1988a,ae,pan,869.1682805,1921.657505
F1988a,ae,rat,1074.456288,1827.587832
F1988a,ae,sal,1045.859691,1686.894291
F1988a,AI,buy,1017.345654,1667.836532
F1988a,AI,mike,799.7285155,2016.625866
F1988a,AI,mike,793.7515603,2383.497977
F1988a,e,bet,1020.358417,1991.735335
F1988a,e,bed,906.5229674,2105.418176
F1988a,e,pen,834.381282,2210.903086
F1988a,e,says,797.8869245,2072.375485
F1988a,e,sell,1032.139094,1713.801677
F1988a,e,neck,984.959271,1899.922128
F1988a,e,belly,948.2419374,1893.358804
F1988a,e,stef,1033.940287,1872.009913
F1988a,e,beg,918.0478877,2034.373979
F1988a,e,jess,1030.064123,1885.461718
F1988a,e,gem,994.5160044,1889.82899
F1988a,EI,make,563.5271942,2628.723335
F1988a,EI,make,577.049507,2466.664776
F1988a,EI,game,529.8505899,2594.942219
F1988a,EI,play,555.548085,2129.390493
F1988a,I,bit,736.7865984,2008.380442
F1988a,II,sleep,463.7528517,2437.949863
F1988a,II,believe,383.7333515,2799.52868
F1988a,II,easy,303.227604,2943.674058
F1988a,II,keeps,370.3587087,2806.13825
F1988a,II,clean,473,3000
F1988a,II,treat,387.2629945,2804.191957
F1988a,o,mall,796.1763534,1225.194568
F1988a,o,loss,965.3664925,1407.444525
F1988a,o,knob,983.107601,1390.511963
F1988a,o,sock,930.251248,1343.790415
F1988a,o,cause,924.4880905,1376.135615
F1988a,o,nod,1028.767358,1514.558313
F1988a,o,holly,1026.115368,1451.87314
F1988a,o,gone,802.3566004,1484.086536
F1988a,o,soft,1011.701941,1522.437931
F1988a,o,mom,845.5266603,1596.621514
F1988a,o,lot,989.5163154,1418.355397
F1988a,OR,door,474.5428269,1191.147427
F1988a,OR,george,497.0263715,1114.979473
F1988a,OR,pour,580.3870671,1179.982561
F1988a,OU,kosher,542.1318109,1511.517221
F1988a,OU,crow,732.2251732,1613.733693
F1988a,OU,stone,784.4635988,1852.576293
F1988a,u,fuss,1033.33716,1726.791365
F1988a,u,hug,1002.309758,1687.737747
F1988a,u,rough,972.3536344,1620.340181
F1988a,u,buzz,896.2123905,1776.868531
F1988a,u,gull,759.2382738,1274.046579
F1988a,u,mud,924.7620509,1862.604897
F1988a,u,stuck,1008.578691,1750.012576
F1988a,u,mutt,950.6648475,1853.945646
F1988a,u,gully,825.0255207,1564.25782
F1988a,u,run,887.5582349,1653.13996
F1988a,u,gum,1015.898537,1614.425929
F1988a,UU,supermarket,393.3539808,2488.60839
F1988a,UU,room,675.8133986,2014.714628
F1988a,UU,food,372.0321505,2178.978131
F1984,ae,staff,986.3383681,1666.23186
F1984,ae,pass,968.8210178,1596.428688
F1984,ae,stack,1034.267809,1670.929952
F1984,ae,rat,1007.155505,1658.652975
F1984,ae,sal,964.2481518,1672.002286
F1984,ae,valley,920.3933913,1711.164811
F1984,ae,ham,949.3300675,1824.316419
F1984,ae,pan,970.765715,1855.090202
F1984,ae,jazz,936.5925045,1781.743876
F1984,ae,lab,888.8734996,1638.74839
F1984,ae,bad,949.1779672,1802.423099
F1984,AI,buy,887.6907627,1406.326135
F1984,AI,mike,763.7378201,1897.734179
F1984,AI,mike,744.8205692,2101.189146
F1984,e,stef,883.5117844,1854.367294
F1984,e,jess,856.0014693,1850.906396
F1984,e,bet,819.4754292,2016.911428
F1984,e,neck,906.0897223,1966.159905
F1984,e,sell,909.9330742,1785.544581
F1984,e,belly,770.4050231,1801.055641
F1984,e,gem,771.4145213,2156.459547
F1984,e,pen,820.1626806,2189.795325
F1984,e,says,760.8505615,1941.282484
F1984,e,bed,756.331053,2140.730182
F1984,e,beg,742.1200695,2174.359771
F1984,EI,make,606.6718241,2261.453386
F1984,EI,make,634.7028113,2433.525514
F1984,EI,game,599.1317801,2646.790884
F1984,EI,play,578.6224806,2110.027894
F1984,I,bit,612.7962857,2048.646055
F1984,II,sleep,492.3080017,2270.843486
F1984,II,believe,340.6945322,2767.650928
F1984,II,easy,423.1125671,2775.838318
F1984,II,keeps,371.7625514,2857.082863
F1984,II,clean,521.8192609,2824.245742
F1984,II,treat,376.7093885,2556.701185
F1984,o,loss,868.1258097,1169.526397
F1984,o,soft,862.968973,1259.063197
F1984,o,sock,906.1959485,1300.167169
F1984,o,lot,806.1992925,1279.330054
F1984,o,mall,926.3155532,1198.453347
F1984,o,holly,785.5468418,1130.522714
F1984,o,mom,896.3097766,1256.874864
F1984,o,gone,1029.935046,1205.106585
F1984,o,cause,811.7256665,1219.214001
F1984,o,knob,916.9365572,1309.320833
F1984,o,nod,838.9158937,1306.398673
F1984,OR,george,634.3113861,1156.538822
F1984,OR,poured,555.94743,1000.500731
F1984,OU,kosher,588.789592,1320.999071
F1984,OU,crow,581.7409212,1244.59379
F1984,OU,stone,727.5138395,1731.887887
F1984,u,fuss,886.3006965,1625.968897
F1984,u,rough,852.6561257,1597.761683
F1984,u,stuck,842.4087796,1730.756218
F1984,u,mutt,908.2114471,1719.891979
F1984,u,gull,714.1071718,1631.665218
F1984,u,gully,773.9710206,1589.508364
F1984,u,gum,892.6750576,1718.942162
F1984,u,run,834.5571236,1814.456118
F1984,u,buzz,791.7256954,1720.444763
F1984,u,hug,858.8649819,1610.390475
F1984,u,mud,809.6492391,1637.419933
F1984,UU,supermarket,410.0544521,2162.057588
F1984,UU,room,655.6647292,1860.305801
F1984,UU,food,426.4967865,1921.045726
F1961,ae,staff,875.7864501,1625.381463
F1961,ae,stack,873.4437977,1725.222951
F1961,ae,ham,915.6561979,1830.721422
F1961,ae,lab,831.4727291,1541.608507
F1961,ae,pass,930.3114698,1562.376968
F1961,ae,valley,907.6990712,1645.026873
F1961,ae,jazz,854.2699026,1572.394475
F1961,ae,bad,799.9800254,1618.170645
F1961,ae,pan,878.6115271,1832.714395
F1961,ae,sal,745.1422222,1574.787719
F1961,AI,buy,646.5390152,1172.509541
F1961,AI,mike,763.504013,1586.630629
F1961,AI,mike,818.8694892,1666.472184
F1961,e,bet,659.6106186,1849.291376
F1961,e,bed,694.4406757,1848.073278
F1961,e,pen,732.7310634,1896.345854
F1961,e,says,673.2669794,1892.99074
F1961,e,sell,766.8727791,1799.073701
F1961,e,neck,788.8766283,1939.513288
F1961,e,belly,721.0948402,1732.010786
F1961,e,stef,753.1508171,1853.791211
F1961,e,beg,689.900932,2089.845335
F1961,e,jess,711.3764937,1785.381452
F1961,e,gem,699.5556937,2032.096439
F1961,EI,make,644.6372605,2169.594864
F1961,EI,make,648.8351432,2180.233321
F1961,EI,game,433.4970168,2403.584456
F1961,EI,play,547.6708081,2351.078
F1961,I,bit,517.5160783,2010.519483
F1961,II,sleep,375.19192,2278.628141
F1961,II,believe,378.6428403,2538.510481
F1961,II,easy,380.2343761,2405.670832
F1961,II,keeps,338.0068132,2668.645597
F1961,II,clean,502.8126873,2317.422671
F1961,II,treat,407.7247188,2324.716097
F1961,o,mall,764.3740812,1070.245076
F1961,o,loss,687.4060421,1228.610957
F1961,o,knob,757.0993783,1122.812187
F1961,o,sock,741.6137329,1215.265347
F1961,o,cause,753.8693118,1209.685961
F1961,o,nod,791.7112887,1167.659841
F1961,o,holly,775.4515668,1198.637922
F1961,o,gone,856.2850921,1163.001956
F1961,o,soft,716.5762408,1229.81336
F1961,o,mom,1057.74991,1110.857917
F1961,o,lot,777.6906523,1220.334958
F1961,OR,door,591.2914485,944.1299233
F1961,OR,george,546.3271128,1491.898794
F1961,OR,poured,467.6273911,851.6596495
F1961,OU,kosher,551.574885,1244.139289
F1961,OU,crow,550.9275674,1268.168392
F1961,OU,stone,734.0021494,1592.862117
F1961,u,fuss,770.7698712,1464.281677
F1961,u,hug,718.2462966,1489.714153
F1961,u,rough,795.7203491,1553.566623
F1961,u,buzz,745.4960872,1519.697815
F1961,u,gull,759.2396504,1371.754513
F1961,u,mud,836.3000259,1440.258362
F1961,u,stuck,792.7801176,1366.185019
F1961,u,mutt,941.5811523,1488.570944
F1961,u,gully,743.7056454,1504.664476
F1961,u,run,730.5619936,1338.647921
F1961,u,gum,830.4860444,1509.911966
F1961,UU,supermarket,368.0143867,1578.976545
F1961,UU,room,481.7428283,1276.294942
F1961,UU,food,387.9349255,1478.558522
F1957,ae,staff,876.4133544,1721.050054
F1957,ae,pass,934.8151261,1943.904268
F1957,ae,stack,861.1264044,1980
F1957,ae,rat,1015.79223,1806.675723
F1957,ae,sal,1021,1947
F1957,ae,valley,980,1930
F1957,ae,ham,995.0345344,2027.753134
F1957,ae,pan,890,2092.966329
F1957,ae,jazz,881,1850
F1957,ae,lab,963.9551071,1863
F1957,ae,bad,1002.167887,1902.970574
F1957,AI,buy,842.7068366,1288.030482
F1957,AI,mike,881.0889166,1836.164978
F1957,AI,mike,924.1485419,1817.536162
F1957,e,stef,801.9403812,2026.11197
F1957,e,jess,849.5779862,1980.837561
F1957,e,bet,815,1950
F1957,e,neck,841.1265043,2274.881581
F1957,e,sell,800.3857257,1910.721262
F1957,e,belly,656.4797778,1984.921538
F1957,e,gem,694.2399431,2285.427961
F1957,e,pen,756.7095918,2220
F1957,e,says,725.6314293,2162.78843
F1957,e,bed,639.9066222,2302.308817
F1957,e,beg,731.2030373,2325.584378
F1957,EI,make,475,2350
F1957,EI,make,480,2150
F1957,EI,game,520.0050572,2646.220659
F1957,EI,play,500,1950
F1957,I,bit,481.6244439,2420.185768
F1957,II,sleep,460,2750
F1957,II,believe,400,3000
F1957,II,easy,373.9342629,2636.130131
F1957,II,keeps,382.4168091,2952.030953
F1957,II,clean,580,3000
F1957,II,treat,300,2660
F1957,o,loss,767.2100597,1024.41361
F1957,o,soft,732.2318243,1033.750872
F1957,o,sock,789.992257,1170.067271
F1957,o,lot,824.7138267,1118.679796
F1957,o,mall,787.048591,1039.258222
F1957,o,holly,774.2664426,1065.677145
F1957,o,mom,890,1079.851112
F1957,o,gone,679.50484,1076.485441
F1957,o,cause,792.6694884,1097.512145
F1957,o,knob,746.6571116,1090.252484
F1957,o,nod,798.6153801,1132.686253
F1957,OR,door,509.7702803,1068.009558
F1957,OR,george,475.0036246,884.7035547
F1957,OR,poured,458.3602093,876.2813794
F1957,OU,kosher,524.5928078,1174.533403
F1957,OU,crow,661,1262
F1957,OU,stone,688.6854014,1850
F1957,u,fuss,848.6806833,1192.116248
F1957,u,rough,871.6810844,1087.084985
F1957,u,stuck,803.2181134,1035.28031
F1957,u,mutt,984.5799287,1772.097219
F1957,u,gull,794.8400686,1354.302752
F1957,u,gully,831.8347543,1358.905962
F1957,u,gum,790,1350
F1957,u,run,790,1320
F1957,u,buzz,855.4786449,1404.415797
F1957,u,hug,841.0511586,1408.616268
F1957,u,mud,913.7431016,1463.703024
F1957,UU,supermarket,357.2560727,2062.656247
F1957,UU,room,448.2432033,1379.325022
F1957,UU,food,400,1788
F1952,ae,staff,763.7912739,1747.283671
F1952,ae,stack,568.2577105,1944.89565
F1952,ae,ham,547.0331964,1793.448674
F1952,ae,lab,846.547755,1548.476267
F1952,ae,pass,885.7886977,1856.308946
F1952,ae,valley,1009.52834,1681.788734
F1952,ae,jazz,539.2897681,1889.853758
F1952,ae,bad,860.6706567,1898.778591
F1952,ae,pan,648.2725216,1997.468172
F1952,ae,rat,636,2000
F1952,ae,sal,666.7416235,1821.164707
F1952,AI,buy,747.3169877,1547.535752
F1952,AI,mike,491.6816534,1775.315963
F1952,AI,mike,849.6720638,1811.286861
F1952,e,bet,637.7772634,2065.226281
F1952,e,bed,616.7682714,2148.687042
F1952,e,pen,553.5718126,2083.948188
F1952,e,says,520.4965763,2015.514665
F1952,e,sell,481.7070711,1861.732783
F1952,e,neck,580.3263686,1984.50253
F1952,e,belly,663.5728915,1874.384026
F1952,e,stef,611.0309672,2066.715562
F1952,e,beg,511.473189,2130.115898
F1952,e,jess,643.0884591,2112.544434
F1952,e,gem,498.5261513,2068.852094
F1952,EI,make,481.8042955,2159.300796
F1952,EI,make,519.9468444,2217.127175
F1952,EI,game,388.7065751,2417.037456
F1952,EI,play,461.5939593,2287.737165
F1952,I,bit,401.1164786,2132.233717
F1952,II,sleep,291.9505253,2426.029962
F1952,II,believe,305.6004841,2301.178406
F1952,II,easy,386.9894202,2737
F1952,II,keeps,390,2500
F1952,II,clean,297.7227832,2546.754069
F1952,II,treat,326.3878851,2338.49637
F1952,o,mall,700.5120684,1156.48841
F1952,o,loss,804.1063986,1142.194097
F1952,o,knob,587.1970678,1207.420872
F1952,o,sock,856.2972932,1253.603804
F1952,o,cause,632.643357,1234.443726
F1952,o,nod,407.1731608,1208.009714
F1952,o,holly,602.9735411,1101.970259
F1952,o,gone,481.4282946,1346.282051
F1952,o,soft,664.636539,1243.836777
F1952,o,mom,656.6116885,1282.797639
F1952,o,lot,603.9104714,1144.937842
F1952,OR,door,520.0527635,1287.792499
F1952,OR,george,363.1656877,1309.981862
F1952,OR,pour,321.9462317,997.2733433
F1952,OU,kosher,463.5120007,1362.678507
F1952,OU,crow,543.9814417,1410.736794
F1952,OU,stone,431.8758383,1432.323118
F1952,u,fuss,762.1797819,1552.62707
F1952,u,hug,723.0475779,1580.881522
F1952,u,rough,661.4564431,1521.088982
F1952,u,buzz,759.7530617,1578.527891
F1952,u,gull,615.9078967,1371.527184
F1952,u,mud,686.5750759,1528.13679
F1952,u,stuck,691.8771089,1687.792159
F1952,u,mutt,700,1550
F1952,u,gully,670.2402755,1368.952055
F1952,u,run,1037,1635
F1952,u,gum,306.5553198,1644.181598
F1952,UU,supermarket,364.8002712,1909.154986
F1952,UU,room,407.1434981,1505.164434
F1952,UU,food,356.3556336,1324.816926
F1950,ae,staff,832.3825756,1733.248145
F1950,ae,stack,894.7614417,1761.120328
F1950,ae,ham,797.4038394,2023.941804
F1950,ae,lab,805.2760992,1543.454562
F1950,ae,pass,808.0687089,1283.520394
F1950,ae,valley,835.6157989,1339.147865
F1950,ae,jazz,769.2835768,1226.492628
F1950,ae,bad,780.7926114,1919.647877
F1950,ae,pan,887.2062607,2012.216486
F1950,ae,rat,865.5478349,1429.1545
F1950,ae,sal,879.4561169,1395.731159
F1950,AI,buy,793.6232831,1223.807054
F1950,AI,mike,823.5549785,1735.659958
F1950,AI,mike,985.8663256,1648.408803
F1950,e,bet,787.1807672,1927.289542
F1950,e,bed,799.2336484,2085.47052
F1950,e,pen,772.434615,2000.48658
F1950,e,says,694.576158,1883.882046
F1950,e,sell,787.912203,1563.765253
F1950,e,neck,893.0432145,1990.067629
F1950,e,belly,717.4245079,1654.428945
F1950,e,stef,813.7947801,1922.412432
F1950,e,beg,703.7603511,2135.519327
F1950,e,jess,832.6990113,1827.60785
F1950,e,gem,750.2739503,1774.812843
F1950,EI,make,689.0783749,2033.503921
F1950,EI,make,468.6284317,1373.053646
F1950,EI,game,444.0216744,2256.100381
F1950,EI,play,530.8257678,1770.295488
F1950,I,bit,507.2297891,2081.474145
F1950,II,sleep,361.7569596,2243.17725
F1950,II,believe,342.9230326,2068.523296
F1950,II,easy,356.9199402,2410.033085
F1950,II,keeps,325,2500
F1950,II,clean,565.7991418,2140.739612
F1950,II,treat,316.8421591,2186.754176
F1950,o,mall,835.0118461,1118.788405
F1950,o,loss,784.5377486,1124.698028
F1950,o,knob,802.7996251,1114.043796
F1950,o,sock,812.5639951,1118.108783
F1950,o,cause,761.5654876,1133.740751
F1950,o,nod,796.7480272,1112.825844
F1950,o,holly,796.4163673,1165.661396
F1950,o,gone,714.126553,1147.770533
F1950,o,soft,761.3467215,1196.143102
F1950,o,mom,868.6908585,1337.949717
F1950,o,lot,839.4180907,1120.475344
F1950,OR,door,490.500015,1145.739245
F1950,OR,george,510.3109535,903.5282936
F1950,OR,poured,516.1275255,935.7296931
F1950,OU,kosher,521.9342464,1253.843488
F1950,OU,crow,558.0208919,1217.07186
F1950,OU,stone,501.3374086,1229.064158
F1950,u,fuss,776.0063369,1285.88514
F1950,u,hug,822.5363644,1399.639618
F1950,u,rough,801.0573527,1296.190194
F1950,u,buzz,749.4661937,1316.934232
F1950,u,gull,767.6135046,1168.552095
F1950,u,mud,825.754222,1346.114088
F1950,u,stuck,825.6920608,1314.683602
F1950,u,mutt,896.0372467,1306.213236
F1950,u,gully,774.6679925,1299.96883
F1950,u,run,841.2494065,1290.615811
F1950,u,gum,852.3664258,1305.412328
F1950,UU,supermarket,379.0453574,1461.667003
F1950,UU,room,437.0676183,1320.62986
F1950,UU,food,358.4220042,1272.789239
F1937,ae,staff,1009.695115,1763.800811
F1937,ae,stack,936.9260846,1814.594008
F1937,ae,ham,939.093803,1856.831372
F1937,ae,lab,903.9229131,1771.822273
F1937,ae,pass,961.3331498,1741.636705
F1937,ae,valley,933.0912967,1670.184785
F1937,ae,jazz,890.1475281,1651.033053
F1937,ae,bad,814.10521,1666.717783
F1937,ae,pan,897.2551758,1835.931414
F1937,ae,rat,975.6309442,1590.361157
F1937,ae,sal,1074.225595,1855.079955
F1937,AI,buy,759.0040937,1316.540568
F1937,AI,mike,647.3923533,2033.113776
F1937,AI,mike,1128.994081,1362.296877
F1937,e,bet,717.864448,2162.520355
F1937,e,bed,519.0346945,2356.696353
F1937,e,pen,723.8259111,2182.114404
F1937,e,says,744.8758547,2045.296155
F1937,e,sell,609.2255941,1959.837338
F1937,e,neck,677.8971784,2280.101002
F1937,e,belly,724.5987463,1976.959936
F1937,e,stef,673.9729413,2426.623103
F1937,e,beg,673.2274668,2442.274611
F1937,e,jess,671.5579119,2479.810476
F1937,e,gem,519.0921241,2365.958715
F1937,EI,make,451.2073537,2178.550224
F1937,EI,make,547.4405458,2458.694637
F1937,EI,game,479.5187672,2481.299069
F1937,EI,play,514.6907464,2399.650983
F1937,I,bit,485.1060037,2126.435252
F1937,II,sleep,389.3343225,2859.86502
F1937,II,believe,345.3539276,2390.074257
F1937,II,easy,381.5441673,3034.726642
F1937,II,keeps,301,2747.23803
F1937,II,clean,456.6997982,2428.69049
F1937,II,treat,397.1584689,2789.254925
F1937,o,mall,578.6129926,863.0434243
F1937,o,loss,623.8508135,1093.570164
F1937,o,knob,769.1180324,1142.651598
F1937,o,sock,791.1600902,1301.750655
F1937,o,cause,737.0478465,1209.798594
F1937,o,nod,675.8037518,969.3367981
F1937,o,holly,734.5162661,1045.420163
F1937,o,gone,760,1010
F1937,o,soft,680.8010899,1053.827407
F1937,o,mom,709.3846319,1052.277467
F1937,o,lot,583.9878445,1000.006837
F1937,OR,door,522.2353052,928.7300215
F1937,OR,george,510.5544142,1394.800368
F1937,OR,poured,530.7860745,925.4454862
F1937,OU,kosher,536.2683257,1105.429048
F1937,OU,crow,600.8723453,1081.878487
F1937,OU,stone,641.3333931,1409.795141
F1937,u,fuss,833.2898008,1385.47838
F1937,u,hug,720.4094796,1441.514679
F1937,u,rough,819.0225687,1425.382422
F1937,u,buzz,775.3031507,1445.683277
F1937,u,gull,780.278541,1400.041402
F1937,u,mud,671.465763,1484.187712
F1937,u,stuck,848.1748555,1446.368856
F1937,u,mutt,847.9931413,1461.893666
F1937,u,gully,702.1933603,1387.960974
F1937,u,run,860.9619871,1503.597931
F1937,u,gum,785.9968173,1396.488461
F1937,UU,supermarket,343.2132437,1630.597338
F1937,UU,room,453.135691,1221.367645
F1937,UU,food,389.7143726,1109.609024
