Stimulus	Response	Subject	Gender	Age	Outlier	u	ae	o	e	F1	F2	F1_u	F2_u	F1_o	F2_o	F1_e	F2_e	F1_ae	F2_ae
45	e	M1949b	M	O		0	0	0	1	750	1900	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
44	ae	M1949b	M	O		0	1	0	0	950	1950	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
43	u	M1949b	M	O		1	0	0	0	950	1300	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
42	e	M1949b	M	O	2	0	0	0	1	800	1850	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
41	o	M1949b	M	O		0	0	1	0	850	1200	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
40	e	M1949b	M	O	2	0	0	0	1	700	1550	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
39	u	M1949b	M	O		1	0	0	0	850	1350	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
38	e	M1949b	M	O	1	0	0	0	1	750	1700	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
37	o	M1949b	M	O		0	0	1	0	950	1200	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
36	o	M1949b	M	O		0	0	1	0	800	1450	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
35	ae	M1949b	M	O		0	1	0	0	950	1700	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
34	ae	M1949b	M	O		0	1	0	0	850	1950	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
33	e	M1949b	M	O		0	0	0	1	800	1750	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
32	u	M1949b	M	O		1	0	0	0	900	1400	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
31	e	M1949b	M	O	1	0	0	0	1	750	1650	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
30	u	M1949b	M	O		1	0	0	0	950	1450	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
29	e	M1949b	M	O		0	0	0	1	700	1850	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
28	ae	M1949b	M	O	1	0	1	0	0	850	1600	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
27	o	M1949b	M	O		0	0	1	0	700	1300	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
26	e	M1949b	M	O	1	0	0	0	1	700	1800	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
25	u	M1949b	M	O		1	0	0	0	900	1300	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
24	ae	M1949b	M	O		0	1	0	0	900	1950	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
23	ae	M1949b	M	O		0	1	0	0	900	1550	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
22	e	M1949b	M	O		0	0	0	1	800	1900	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
21	e	M1949b	M	O		0	0	0	1	700	1950	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
20	ae	M1949b	M	O		0	1	0	0	950	1650	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
19	e	M1949b	M	O		0	0	0	1	700	1700	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
18	ae	M1949b	M	O		0	1	0	0	900	1900	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
17	u	M1949b	M	O		1	0	0	0	800	1350	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
16	ae	M1949b	M	O		0	1	0	0	950	1800	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
15	u	M1949b	M	O		1	0	0	0	900	1250	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
14	ae	M1949b	M	O		0	1	0	0	950	1600	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
13	u	M1949b	M	O		1	0	0	0	750	1350	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
12	o	M1949b	M	O		0	0	1	0	800	1200	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
11	u	M1949b	M	O		1	0	0	0	800	1600	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
10	ae	M1949b	M	O		0	1	0	0	850	1850	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
9	u	M1949b	M	O		1	0	0	0	800	1400	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
8	e	M1949b	M	O		0	0	0	1	750	1850	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
7	ae	M1949b	M	O		0	1	0	0	900	1650	558.857	1243.594	570.323	1191.369	515.607	1665.74	597.6	1508.239
102	ae	M1949d	M	O		0	1	0	0	950	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
101	o	M1949d	M	O		0	0	1	0	850	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
100	u	M1949d	M	O		1	0	0	0	750	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
99	ae	M1949d	M	O	1	0	1	0	0	950	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
98	ae	M1949d	M	O		0	1	0	0	900	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
97	u	M1949d	M	O		1	0	0	0	750	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
96	o	M1949d	M	O		0	0	1	0	800	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
95	o	M1949d	M	O		0	0	1	0	900	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
94	o	M1949d	M	O		0	0	1	0	750	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
93	u	M1949d	M	O		1	0	0	0	700	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
92	u	M1949d	M	O	1	1	0	0	0	850	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
91	u	M1949d	M	O		1	0	0	0	800	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
90	ae	M1949d	M	O		0	1	0	0	850	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
89	u	M1949d	M	O		1	0	0	0	700	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
88	ae	M1949d	M	O		0	1	0	0	850	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
87	ae	M1949d	M	O		0	1	0	0	900	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
86	o	M1949d	M	O		0	0	1	0	950	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
85	ae	M1949d	M	O		0	1	0	0	850	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
84	ae	M1949d	M	O		0	1	0	0	850	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
83	ae	M1949d	M	O		0	1	0	0	900	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
82	ae	M1949d	M	O		0	1	0	0	950	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
81	e	M1949d	M	O		0	0	0	1	750	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
80	o	M1949d	M	O		0	0	1	0	750	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
79	u	M1949d	M	O		1	0	0	0	700	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
78	e	M1949d	M	O	1	0	0	0	1	750	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
77	o	M1949d	M	O		0	0	1	0	900	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
76	ae	M1949d	M	O		0	1	0	0	900	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
75	e	M1949d	M	O		0	0	0	1	750	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
74	e	M1949d	M	O	2	0	0	0	1	800	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
73	u	M1949d	M	O		1	0	0	0	700	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
72	e	M1949d	M	O		0	0	0	1	750	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
71	ae	M1949d	M	O		0	1	0	0	850	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
70	e	M1949d	M	O		0	0	0	1	700	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
69	u	M1949d	M	O		1	0	0	0	700	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
68	ae	M1949d	M	O		0	1	0	0	850	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
67	ae	M1949d	M	O		0	1	0	0	900	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
66	ae	M1949d	M	O		0	1	0	0	950	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
65	u	M1949d	M	O		1	0	0	0	750	1500	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
64	o	M1949d	M	O		0	0	1	0	750	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
63	o	M1949d	M	O		0	0	1	0	700	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
62	o	M1949d	M	O		0	0	1	0	850	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
61	ae	M1949d	M	O		0	1	0	0	900	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
60	o	M1949d	M	O		0	0	1	0	700	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
59	ae	M1949d	M	O	1	0	1	0	0	850	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
58	e	M1949d	M	O		0	0	0	1	800	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
57	u	M1949d	M	O		1	0	0	0	700	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
56	u	M1949d	M	O		1	0	0	0	800	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
55	o	M1949d	M	O		0	0	1	0	800	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
54	u	M1949d	M	O		1	0	0	0	800	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
53	ae	M1949d	M	O	1	0	1	0	0	950	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
52	ae	M1949d	M	O		0	1	0	0	950	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
51	ae	M1949d	M	O		0	1	0	0	900	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
50	u	M1949d	M	O	1	1	0	0	0	750	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
49	u	M1949d	M	O		1	0	0	0	800	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
48	ae	M1949d	M	O		0	1	0	0	950	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
47	o	M1949d	M	O		0	0	1	0	850	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
46	u	M1949d	M	O		1	0	0	0	700	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
45	u	M1949d	M	O		1	0	0	0	750	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
44	ae	M1949d	M	O		0	1	0	0	950	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
43	o	M1949d	M	O		0	0	1	0	950	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
42	e	M1949d	M	O		0	0	0	1	800	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
41	o	M1949d	M	O		0	0	1	0	850	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
40	u	M1949d	M	O	1	1	0	0	0	700	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
39	o	M1949d	M	O		0	0	1	0	850	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
38	u	M1949d	M	O	1	1	0	0	0	750	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
37	o	M1949d	M	O		0	0	1	0	950	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
36	o	M1949d	M	O		0	0	1	0	800	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
35	ae	M1949d	M	O		0	1	0	0	950	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
34	e	M1949d	M	O		0	0	0	1	850	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
33	u	M1949d	M	O	2	1	0	0	0	800	1750	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
32	ae	M1949d	M	O		0	1	0	0	900	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
31	u	M1949d	M	O		1	0	0	0	750	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
30	ae	M1949d	M	O		0	1	0	0	950	1450	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
29	u	M1949d	M	O	1	1	0	0	0	700	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
28	ae	M1949d	M	O		0	1	0	0	850	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
27	u	M1949d	M	O		1	0	0	0	700	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
26	e	M1949d	M	O	2	0	0	0	1	700	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
25	o	M1949d	M	O		0	0	1	0	900	1300	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
24	ae	M1949d	M	O		0	1	0	0	900	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
23	ae	M1949d	M	O		0	1	0	0	900	1550	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
22	e	M1949d	M	O		0	0	0	1	800	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
21	e	M1949d	M	O		0	0	0	1	700	1950	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
20	ae	M1949d	M	O		0	1	0	0	950	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
19	u	M1949d	M	O	2	1	0	0	0	700	1700	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
18	ae	M1949d	M	O		0	1	0	0	900	1900	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
17	u	M1949d	M	O		1	0	0	0	800	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
16	ae	M1949d	M	O		0	1	0	0	950	1800	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
15	ae	M1949d	M	O		0	1	0	0	900	1250	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
14	ae	M1949d	M	O		0	1	0	0	950	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
13	u	M1949d	M	O		1	0	0	0	750	1350	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
12	o	M1949d	M	O		0	0	1	0	800	1200	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
11	u	M1949d	M	O	1	1	0	0	0	800	1600	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
10	ae	M1949d	M	O		0	1	0	0	850	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
9	u	M1949d	M	O		1	0	0	0	800	1400	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
8	e	M1949d	M	O		0	0	0	1	750	1850	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
7	ae	M1949d	M	O		0	1	0	0	900	1650	540.952	1256.947	541.393	1127.368	535.829	1615.19	611.295	1533.296
102	ae	M1949e	M	O		0	1	0	0	950	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
101	ae	M1949e	M	O		0	1	0	0	850	1400	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
100	ae	M1949e	M	O		0	1	0	0	750	1400	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
99	ae	M1949e	M	O		0	1	0	0	950	1400	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
98	ae	M1949e	M	O		0	1	0	0	900	1850	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
97	e	M1949e	M	O		0	0	0	1	750	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
96	ae	M1949e	M	O		0	1	0	0	800	1250	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
95	ae	M1949e	M	O		0	1	0	0	900	1350	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
94	o	M1949e	M	O	1	0	0	1	0	750	1200	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
93	e	M1949e	M	O	1	0	0	0	1	700	1600	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
92	ae	M1949e	M	O		0	1	0	0	850	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
91	u	M1949e	M	O		1	0	0	0	800	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
90	e	M1949e	M	O		0	0	0	1	850	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
89	u	M1949e	M	O		1	0	0	0	700	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
88	e	M1949e	M	O		0	0	0	1	850	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
87	ae	M1949e	M	O		0	1	0	0	900	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
86	ae	M1949e	M	O		0	1	0	0	950	1250	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
85	e	M1949e	M	O		0	0	0	1	850	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
84	ae	M1949e	M	O		0	1	0	0	850	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
83	ae	M1949e	M	O		0	1	0	0	900	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
82	ae	M1949e	M	O		0	1	0	0	950	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
81	e	M1949e	M	O		0	0	0	1	750	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
80	o	M1949e	M	O		0	0	1	0	750	1250	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
79	e	M1949e	M	O		0	0	0	1	700	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
78	e	M1949e	M	O		0	0	0	1	750	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
77	ae	M1949e	M	O		0	1	0	0	900	1200	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
76	ae	M1949e	M	O		0	1	0	0	900	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
75	ae	M1949e	M	O		0	1	0	0	750	1600	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
74	ae	M1949e	M	O		0	1	0	0	800	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
73	ae	M1949e	M	O		0	1	0	0	700	1400	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
72	e	M1949e	M	O		0	0	0	1	750	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
71	ae	M1949e	M	O		0	1	0	0	850	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
70	e	M1949e	M	O		0	0	0	1	700	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
69	o	M1949e	M	O		0	0	1	0	700	1250	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
68	e	M1949e	M	O		0	0	0	1	850	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
67	ae	M1949e	M	O		0	1	0	0	900	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
66	ae	M1949e	M	O		0	1	0	0	950	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
65	u	M1949e	M	O	2	1	0	0	0	750	1500	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
64	o	M1949e	M	O		0	0	1	0	750	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
63	o	M1949e	M	O		0	0	1	0	700	1200	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
62	ae	M1949e	M	O		0	1	0	0	850	1250	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
61	ae	M1949e	M	O		0	1	0	0	900	1600	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
60	o	M1949e	M	O		0	0	1	0	700	1350	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
59	ae	M1949e	M	O		0	1	0	0	850	1650	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
58	e	M1949e	M	O		0	0	0	1	800	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
57	e	M1949e	M	O		0	0	0	1	700	1650	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
56	e	M1949e	M	O		0	0	0	1	800	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
55	ae	M1949e	M	O		0	1	0	0	800	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
54	e	M1949e	M	O		0	0	0	1	800	1650	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
53	ae	M1949e	M	O		0	1	0	0	950	1350	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
52	ae	M1949e	M	O		0	1	0	0	950	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
51	ae	M1949e	M	O		0	1	0	0	900	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
50	e	M1949e	M	O		0	0	0	1	750	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
49	o	M1949e	M	O		0	0	1	0	800	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
48	ae	M1949e	M	O		0	1	0	0	950	1850	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
47	ae	M1949e	M	O		0	1	0	0	850	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
46	e	M1949e	M	O	1	0	0	0	1	700	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
45	e	M1949e	M	O		0	0	0	1	750	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
44	e	M1949e	M	O		0	0	0	1	950	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
43	ae	M1949e	M	O		0	1	0	0	950	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
42	e	M1949e	M	O		0	0	0	1	800	1850	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
41	ae	M1949e	M	O		0	1	0	0	850	1200	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
40	e	M1949e	M	O		0	0	0	1	700	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
39	ae	M1949e	M	O		0	1	0	0	850	1350	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
38	e	M1949e	M	O		0	0	0	1	750	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
37	ae	M1949e	M	O		0	1	0	0	950	1200	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
36	ae	M1949e	M	O		0	1	0	0	800	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
35	ae	M1949e	M	O		0	1	0	0	950	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
34	e	M1949e	M	O		0	0	0	1	850	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
33	e	M1949e	M	O		0	0	0	1	800	1750	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
32	ae	M1949e	M	O		0	1	0	0	900	1400	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
31	e	M1949e	M	O	1	0	0	0	1	750	1650	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
30	ae	M1949e	M	O		0	1	0	0	950	1450	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
29	e	M1949e	M	O		0	0	0	1	700	1850	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
28	ae	M1949e	M	O		0	1	0	0	850	1600	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
27	ae	M1949e	M	O		0	1	0	0	700	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
26	e	M1949e	M	O		0	0	0	1	700	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
25	o	M1949e	M	O		0	0	1	0	900	1300	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
24	ae	M1949e	M	O		0	1	0	0	900	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
23	ae	M1949e	M	O		0	1	0	0	900	1550	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
22	e	M1949e	M	O		0	0	0	1	800	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
21	e	M1949e	M	O		0	0	0	1	700	1950	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
20	ae	M1949e	M	O		0	1	0	0	950	1650	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
19	e	M1949e	M	O	2	0	0	0	1	700	1700	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
18	e	M1949e	M	O	1	0	0	0	1	900	1900	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
17	u	M1949e	M	O	2	1	0	0	0	800	1350	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
16	ae	M1949e	M	O		0	1	0	0	950	1800	556.636	1291.788	549.363	1093.158	522.527	1636.92	626.654	1547.703
