"Subject","Gender","Age","BirthYear","LabovHierarchy","Trial","Trial_c","F1","F2","F1_c","F2_c","RT","RT_c","LogRT","LogRT_c","Response","ChosenVowel","F1_ae","F2_ae","F1_e","F2_e","F1_o","F2_o","F1_u","F2_u","ED_e","ED_ae","ED_both"
"F1988a","F","young",1988,1,51,-3.5,900,1750,75,175,185,-344.949776785714,5.22035582507832,-0.876427025584658,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,52,-2.5,950,1900,125,325,181,-348.949776785714,5.19849703126583,-0.898285819397157,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,53,-1.5,950,1350,125,-225,280,-249.949776785714,5.63478960316925,-0.461993247493734,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,54,-0.5,800,1650,-25,75,176,-353.949776785714,5.17048399503815,-0.926298855624831,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,55,0.5,800,1300,-25,-275,238,-291.949776785714,5.47227067367148,-0.624512176991508,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,56,1.5,800,1800,-25,225,241,-288.949776785714,5.48479693349065,-0.611985917172328,"BET","e",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,57,2.5,700,1650,-125,75,272,-257.949776785714,5.605802066296,-0.490980784366985,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,58,3.5,800,1950,-25,375,217,-312.949776785714,5.37989735354046,-0.716885497122523,"BET","e",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,59,4.5,850,1650,25,75,221,-308.949776785714,5.39816270151775,-0.69862014914523,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,60,5.5,700,1350,-125,-225,501,-28.9497767857143,6.21660610108486,0.119823250421882,"BUT","u",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,61,6.5,900,1600,75,25,219,-310.949776785714,5.3890717298165,-0.707711120846482,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,62,7.5,850,1250,25,-325,324,-205.949776785714,5.78074351579233,-0.316039334870654,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,63,8.5,700,1200,-125,-375,197,-332.949776785714,5.28320372873799,-0.813579121924994,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,64,9.5,750,1300,-75,-275,181,-348.949776785714,5.19849703126583,-0.898285819397157,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,65,10.5,750,1500,-75,-75,169,-360.949776785714,5.12989871492307,-0.966884135739909,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,66,11.5,950,1750,125,175,222,-307.949776785714,5.40267738187228,-0.694105468790704,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,67,12.5,900,1700,75,125,151,-378.949776785714,5.01727983681492,-1.07950301384806,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,68,13.5,850,1750,25,175,183,-346.949776785714,5.20948615284142,-0.887296697821562,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,69,14.5,700,1250,-125,-325,238,-291.949776785714,5.47227067367148,-0.624512176991508,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,70,15.5,700,1900,-125,325,394,-135.949776785714,5.97635090929793,-0.120431941365049,"BET","e",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,71,16.5,850,1550,25,-25,178,-351.949776785714,5.18178355029209,-0.914999300370898,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,72,17.5,750,1950,-75,375,509,-20.9497767857143,6.23244801655052,0.13566516588754,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,73,18.5,700,1400,-125,-175,499,-30.9497767857143,6.21260609575152,0.115823245088536,"BUT","u",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,74,19.5,800,1700,-25,125,228,-301.949776785714,5.42934562895444,-0.667437221708542,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,75,20.5,750,1600,-75,25,252,-277.949776785714,5.52942908751142,-0.567353763151559,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,76,21.5,900,1800,75,225,208,-321.949776785714,5.33753807970132,-0.759244770961665,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,77,22.5,900,1200,75,-375,400,-129.949776785714,5.99146454710798,-0.105318303555001,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,78,23.5,750,1750,-75,175,329,-200.949776785714,5.79605775076537,-0.300725099897611,"BET","e",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,79,24.5,700,1500,-125,-75,328,-201.949776785714,5.79301360838414,-0.303769242278839,"BUT","u",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,80,25.5,750,1250,-75,-325,444,-85.9497767857143,6.09582456243222,-0.000958288230758164,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,81,26.5,750,1800,-75,225,306,-223.949776785714,5.72358510195238,-0.373197748710602,"BET","e",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,82,27.5,950,1500,125,-75,200,-329.949776785714,5.29831736654804,-0.798465484114947,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,83,28.5,900,1450,75,-125,168,-361.949776785714,5.12396397940326,-0.972818871259724,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,84,29.5,850,1500,25,-75,152,-377.949776785714,5.02388052084628,-1.07290232981671,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,85,30.5,850,1800,25,225,437,-92.9497767857143,6.07993319509559,-0.0168496555673929,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,86,31.5,950,1250,125,-325,253,-276.949776785714,5.53338948872752,-0.563393361935463,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,87,32.5,900,1500,75,-75,173,-356.949776785714,5.15329159449778,-0.943491256165204,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,88,33.5,850,1700,25,125,510,-19.9497767857143,6.23441072571837,0.137627875055388,"BUT","u",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,89,34.5,700,1450,-125,-125,220,-309.949776785714,5.39362754635236,-0.703155304310621,"BUT","u",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,90,35.5,850,1900,25,325,254,-275.949776785714,5.53733426701854,-0.559448583644446,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,91,36.5,800,1500,-25,-75,294,-235.949776785714,5.68357976733868,-0.413203083324301,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,92,37.5,850,1450,25,-125,160,-369.949776785714,5.07517381523383,-1.02160903542916,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,93,38.5,700,1600,-125,25,288,-241.949776785714,5.66296048013595,-0.433822370527037,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,94,39.5,750,1200,-75,-375,432,-97.9497767857143,6.06842558824411,-0.0283572624188722,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,95,40.5,900,1350,75,-225,237,-292.949776785714,5.46806014113513,-0.628722709527851,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,96,41.5,800,1250,-25,-325,165,-364.949776785714,5.10594547390058,-0.990837376762403,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,97,42.5,750,1450,-75,-125,270,-259.949776785714,5.59842195899838,-0.498360891664608,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,98,43.5,900,1850,75,275,202,-327.949776785714,5.30826769740121,-0.788515153261778,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,99,44.5,950,1400,125,-175,219,-310.949776785714,5.3890717298165,-0.707711120846482,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,100,45.5,750,1400,-75,-175,230,-299.949776785714,5.4380793089232,-0.658703541739787,"BOUGHT","o",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,101,46.5,850,1400,25,-175,282,-247.949776785714,5.64190707093811,-0.454875779724869,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988a","F","young",1988,1,102,47.5,950,1550,125,-25,198,-331.949776785714,5.28826703069454,-0.808515819968448,"BAT","ae",594.858181818182,1356.03163636364,560.668818181818,1479.95390909091,553.917454545455,1166.74927272727,552.987454545455,1309.07527272727,71.7442517617073,44.5683098507839,58.1562808062456
"F1988b","F","young",1988,1,7,-47.5,900,1650,75,75,595,65.0502232142857,6.38856140554563,0.291778554882647,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,8,-46.5,750,1850,-75,275,327,-202.949776785714,5.78996017089725,-0.306822679765729,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,9,-45.5,800,1400,-25,-175,795,265.050223214286,6.67834211465433,0.581559263991349,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,10,-44.5,850,1850,25,275,352,-177.949776785714,5.8636311755981,-0.233151675064886,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,11,-43.5,800,1600,-25,25,386,-143.949776785714,5.95583736946483,-0.140945481198152,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,12,-42.5,800,1200,-25,-375,398,-131.949776785714,5.98645200528444,-0.110330845378545,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,13,-41.5,750,1350,-75,-225,524,-5.94977678571433,6.26149168432104,0.164708833658059,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,14,-40.5,950,1600,125,25,452,-77.9497767857143,6.11368217983223,0.0168993291692487,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,15,-39.5,900,1250,75,-325,632,102.050223214286,6.44888939414686,0.352106543483875,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,16,-38.5,950,1800,125,225,485,-44.9497767857143,6.18414889093748,0.0873660402745005,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,17,-37.5,800,1350,-25,-225,429,-100.949776785714,6.06145691892802,-0.0353259317349659,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,18,-36.5,900,1900,75,325,246,-283.949776785714,5.50533153593236,-0.59145131473062,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,19,-35.5,700,1700,-125,125,815,285.050223214286,6.70318811324086,0.60640526257788,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,20,-34.5,950,1650,125,75,349,-180.949776785714,5.85507192220243,-0.241710928460556,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,21,-33.5,700,1950,-125,375,471,-58.9497767857143,6.15485809401642,0.0580752433534348,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,22,-32.5,800,1900,-25,325,274,-255.949776785714,5.61312810638807,-0.483654744274912,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,23,-31.5,900,1550,75,-25,513,-16.9497767857143,6.24027584517077,0.143492994507787,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,24,-30.5,900,1950,75,375,498,-31.9497767857143,6.21060007702465,0.11381722636167,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,25,-29.5,900,1300,75,-275,266,-263.949776785714,5.5834963087817,-0.513286541881284,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,26,-28.5,700,1800,-125,225,266,-263.949776785714,5.5834963087817,-0.513286541881284,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,27,-27.5,700,1300,-125,-275,391,-138.949776785714,5.96870755998537,-0.128075290677617,"BOUGHT","o",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,28,-26.5,850,1600,25,25,354,-175.949776785714,5.86929691313377,-0.227485937529209,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,29,-25.5,700,1850,-125,275,239,-290.949776785714,5.47646355193151,-0.620319298731472,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,30,-24.5,950,1450,125,-125,451,-78.9497767857143,6.11146733950268,0.0146844888396958,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,31,-23.5,750,1650,-75,75,482,-47.9497767857143,6.1779441140506,0.0811612633876173,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,32,-22.5,900,1400,75,-175,227,-302.949776785714,5.4249500174814,-0.67183283318158,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,33,-21.5,800,1750,-25,175,406,-123.949776785714,6.00635315960173,-0.0904296910612503,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,34,-20.5,850,1950,25,375,242,-287.949776785714,5.48893772615669,-0.607845124506296,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,35,-19.5,950,1700,125,125,322,-207.949776785714,5.77455154554441,-0.322231305118574,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,36,-18.5,800,1450,-25,-125,200,-329.949776785714,5.29831736654804,-0.798465484114947,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,37,-17.5,950,1200,125,-375,510,-19.9497767857143,6.23441072571837,0.137627875055388,"BUT","u",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,38,-16.5,750,1700,-75,125,351,-178.949776785714,5.86078622346587,-0.235996627197117,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,39,-15.5,850,1350,25,-225,342,-187.949776785714,5.8348107370626,-0.261972113600378,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,40,-14.5,700,1550,-125,-25,473,-56.9497767857143,6.15909538849193,0.0623125378289497,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,41,-13.5,850,1200,25,-375,341,-188.949776785714,5.83188247728352,-0.264900373379466,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,42,-12.5,800,1850,-25,275,254,-275.949776785714,5.53733426701854,-0.559448583644446,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,43,-11.5,950,1300,125,-275,315,-214.949776785714,5.75257263882563,-0.34421021183735,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,44,-10.5,950,1950,125,375,442,-87.9497767857143,6.0913098820777,-0.00547296858528501,"BAT","ae",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,45,-9.5,750,1900,-75,325,403,-126.949776785714,5.99893656194668,-0.0978462887163003,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
"F1988b","F","young",1988,1,46,-8.5,700,1750,-125,175,729,199.050223214286,6.59167373200866,0.494890881345675,"BET","e",607.085545454545,1444.04463636364,534.273181818182,1605.74572727273,536.137111111111,1100.04033333333,573.056818181818,1305.91890909091,129.709071272437,122.447163603887,126.078117438162
